Soft Monotonic + L2,Monotonic + L2,L2
0.6956513840741906,0.7077573384730171,0.6982754272011907
0.6770480993089439,0.6843236726725616,0.6865805846476792
0.7307379569154753,0.7370310736785579,0.7425796838393449
0.6090651689434374,0.6107386952032033,0.6093602525382584
0.5322815476611242,0.5477986502038273,0.5447143915873504
0.696951032521816,0.6976636732761233,0.7070090101599057
0.5161516593143683,0.5151458910990138,0.5297522189435391
0.674921627632933,0.6800388717372567,0.6727847149515171
0.7144863852609025,0.7192959041548874,0.7165743457364679
0.7395179758053442,0.745487340348859,0.7405814098489953
0.719445323074133,0.7299129395185352,0.7191983019424479
0.6963089446721744,0.6987568345477922,0.705029162884427
0.7085374739251907,0.7113726985226699,0.7209079034956203
0.6846378271791889,0.6839978078575518,0.6916069497233113
0.6535483464925251,0.6578567925400443,0.6666681775038974
0.6189855134675599,0.6273635445981033,0.6304995105815571
0.7741841783024634,0.7783018111616089,0.7763041884730346
0.6195399317116635,0.6238378543305017,0.6218855963955636
0.6472683188037207,0.6534427710399373,0.6521946376237894
0.6898613285096356,0.6937696010416474,0.7001457611991484
0.738185881028143,0.7420077205312324,0.7400568787450369
0.6664389200512127,0.6738829414573666,0.6716386907811832
0.7589470374472057,0.7586349984700261,0.7657792270258961
0.5779452248391757,0.584805194036645,0.5876299313545192
0.7186538713037167,0.7246449979097066,0.7279728430987166
0.7482679919658329,0.7550968096653663,0.7603859111049236
0.764344575222229,0.7693448866689451,0.7666974267493388
0.6579890970788946,0.6627121204153984,0.667706522427147
0.7724120599998848,0.7805348282039032,0.784926931239756
0.6109020297427357,0.6207586911356371,0.6217393415885063
0.7406095460888983,0.7445191195802995,0.7540125124660184
0.6536349390724162,0.6500787412519842,0.659113313511653
0.7355585134795986,0.7445587179276285,0.7369876742820901
0.6672394473289089,0.6786160955613104,0.6710400473877501
0.789499655811294,0.7929070879372725,0.7927641492583477
0.6734121747062942,0.6770736484234287,0.6882226799197757
0.7794009089497483,0.7774644532974042,0.787136299334344
0.6990681123993887,0.701545714866466,0.7014440524335221
0.640857458592633,0.64301959400883,0.6508181648176251
0.635400363306421,0.6424263856967286,0.640246075464633
0.6581382780255701,0.6577777176553458,0.6577139590613876
0.7870284051852926,0.785183710941812,0.7908465801921041
0.6987648730949421,0.7064528094928869,0.7062862501226548
0.5826456087574141,0.5833350916883612,0.5793746408315369
0.7005853785364593,0.6976599911853668,0.6982477270733536
0.7081202535519631,0.7134460504442646,0.704731753999073
0.6068098875939573,0.6169865315218398,0.6165257547289533
0.7135916154697476,0.71276602316089,0.7226029630364191
0.7551483819004235,0.7606135409071553,0.7629802651290487
0.6336312801666832,0.644854649569417,0.6423696792897765
0.6298640926104219,0.6365308409085224,0.6424788718699768
0.7414355083071618,0.7448560229835269,0.743238323151048
0.6522852538179219,0.6555523980448177,0.6617911765483193
